SEQ,Shipping Location Code,Shipping Location Name,Delivery Due Date,Delivery Time (From),Delivery Time (To),Item Number,Item Name,Supplier Code,Supplier Name,User Code,User Name,P/F,P/F Name,Order No.,Order Quantity,Unit,Production Classification,Color,Item Class,Packing Name,Packing Capacity,Pickup,Delivery Slip No.,Delivery Slip & Receipt Card Print Date,Inspection Report Print Date,Item Card Print Date,Original Item Code,Supplier Information,Output date
3564,0,<Default>,12-10-24,10:00,13:00,91A200706500M0,"TUBE,FLEXIBLE VINYL",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),SMAL,PF Small Part Packing,1593,100,PCS,,,2,2033,100,,Y0B766710731020,Unprinted,-,Unprinted,,,19-09-24 7:29
3565,0,<Default>,12-10-24,11:00,13:00,B74E11660000M0,"PIPE,BREATHER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED2,PF Medium 2 Packing,1380,40,PCS,,,2,6033,40,,Y0B766710731223,Unprinted,-,Unprinted,,,19-09-24 7:29
3566,0,<Default>,12-10-24,10:00,13:00,903380701800M0,PLUG,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,59,480,PCS,,,2,6011,40,,Y0B766710732797,Unprinted,-,Unprinted,,,19-09-24 7:29
3567,0,<Default>,12-10-24,10:00,13:00,2PHE5373000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,2079,400,PCS,,,2,6011,100,,Y0B766710729758,Unprinted,-,Unprinted,,,19-09-24 7:29
3568,0,<Default>,12-10-24,10:00,13:00,2PHF3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,2074,400,PCS,,,2,6011,100,,Y0B766710729734,Unprinted,-,Unprinted,,,19-09-24 7:29
3569,0,<Default>,12-10-24,10:00,13:00,54PF3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FA03,B/D Assy Small parts,1349,100,PCS,,,2,6011,100,,Y0B766710729203,Unprinted,-,Unprinted,,,19-09-24 7:29
3570,0,<Default>,12-10-24,10:00,13:00,91A200706500M0,"TUBE,FLEXIBLE VINYL",7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FAA3,,1184,100,PCS,,,2,,25,,Y0B766710731041,Unprinted,-,Unprinted,,,19-09-24 7:29
3571,0,<Default>,12-10-24,10:00,13:00,9.04802E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6909,Depo Body Export,FBKF,,255,200,PCS,,,2,6011,100,,Y0B766710732384,Unprinted,-,Unprinted,,,19-09-24 7:29
3572,0,<Default>,12-10-24,10:00,13:00,B5DF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,893,320,PCS,,,2,6011,40,,Y0B766710731402,Unprinted,-,Unprinted,,,19-09-24 7:29
3573,0,<Default>,12-10-24,10:00,13:00,B65F3123000080,"COVER,UNDER 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1007,960,PCS,,,2,6011,40,,Y0B766710730429,Unprinted,-,Unprinted,,,19-09-24 7:29
3574,0,<Default>,12-10-24,10:00,13:00,B65F3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,936,320,PCS,,,2,6011,40,,Y0B766710730283,Unprinted,-,Unprinted,,,19-09-24 7:29
3575,0,<Default>,12-10-24,10:00,13:00,B6HF1621100080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,642,320,PCS,,,2,6011,40,,Y0B766710732550,Unprinted,-,Unprinted,,,19-09-24 7:29
3576,0,<Default>,12-10-24,10:00,13:00,B65F2211000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,835,1280,PCS,,,2,6011,40,,Y0B766710730147,Unprinted,-,Unprinted,,,19-09-24 7:29
3577,0,<Default>,12-10-24,16:00,16:30,2PHE5473000080,"DUCT,AIR",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,2003,200,PCS,,,2,6011,25,,Y0B766710729697,Unprinted,-,Unprinted,,,19-09-24 7:29
3578,0,<Default>,12-10-24,16:00,16:30,2PVE2576000080,"HOSE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,2127,400,PCS,,,2,6011,100,,Y0B766710729997,Unprinted,-,Unprinted,,,19-09-24 7:29
3579,0,<Default>,12-10-24,16:00,16:30,2PVH5546100080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,1378,500,PCS,,,2,Plastic Cont.,25,,Y0B766710731495,Unprinted,-,Unprinted,,,19-09-24 7:29
3580,0,<Default>,12-10-24,16:00,16:30,54PF3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5201,Packing (CKD),MED1,PF Medium 1 Packing,1984,100,PCS,,,2,6011,50,,Y0B766710729181,Unprinted,-,Unprinted,,,19-09-24 7:29
3581,0,<Default>,12-10-24,16:00,16:30,2DPE5495000080,"SEAL,PROTECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,3385,80,PCS,,,2,6011,40,,Y0B766710729867,Unprinted,-,Unprinted,,,19-09-24 7:29
3582,0,<Default>,12-10-24,16:00,16:30,B65F3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,1383,80,PCS,,,2,6011,40,,Y0B766710730218,Unprinted,-,Unprinted,,,19-09-24 7:29
3583,0,<Default>,12-10-24,16:00,16:30,B6HF1621100080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,774,80,PCS,,,2,6011,40,,Y0B766710732499,Unprinted,-,Unprinted,,,19-09-24 7:29
3584,0,<Default>,12-10-24,16:00,16:30,B6HF312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,MED1,PF Medium 1 Packing,1809,80,PCS,,,2,6011,40,,Y0B766710731576,Unprinted,-,Unprinted,,,19-09-24 7:29
3585,0,<Default>,12-10-24,18:00,19:00,1S7F622F000080,"DAMPER,LOCATING 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,1883,160,PCS,,,2,6011,40,,Y0B766710729055,Unprinted,-,Unprinted,,,19-09-24 7:29
3586,0,<Default>,12-10-24,18:00,19:00,1WDF135F000080,COVER,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,1927,80,PCS,,,2,6011,40,,Y0B766710729622,Unprinted,-,Unprinted,,,19-09-24 7:29
3587,0,<Default>,12-10-24,18:00,19:00,1WDF16A2000080,"SEAL,2",7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,1922,40,PCS,,,2,6011,40,,Y0B766710729644,Unprinted,-,Unprinted,,,19-09-24 7:29
3588,0,<Default>,12-10-24,18:00,19:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,3458,360,PCS,,,2,6011,40,,Y0B766710729238,Unprinted,-,Unprinted,,,19-09-24 7:29
3589,0,<Default>,12-10-24,18:00,19:00,90445217G30080,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,1926,40,PCS,,,2,6011,40,,Y0B766710729323,Unprinted,-,Unprinted,,,19-09-24 7:29
3590,0,<Default>,12-10-24,18:00,19:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,2694,400,PCS,,Q-SPEC-L,2,6011,40,,Y0B766710729376,Unprinted,-,Unprinted,,,19-09-24 7:29
3591,0,<Default>,12-10-24,18:00,19:00,904801339800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,1574,120,PCS,,,2,6011,40,,Y0B766710729472,Unprinted,-,Unprinted,,,19-09-24 7:29
3592,0,<Default>,12-10-24,18:00,19:00,904801548300M0,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5207,Receiving Global model packing,SMAL,PF Small Part Packing,1133,40,PCS,,,2,6011,40,,Y0B766710731199,Unprinted,-,Unprinted,,,19-09-24 7:29
3593,0,<Default>,12-10-24,18:00,19:00,2DPE5495000080,"SEAL,PROTECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1550,640,PCS,,,2,6011,40,,Y0B766710729907,Unprinted,-,Unprinted,,,19-09-24 7:29
3594,0,<Default>,12-10-24,18:00,19:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1363,400,PCS,,,2,6011,40,,Y0B766710730836,Unprinted,-,Unprinted,,,19-09-24 7:29
3595,0,<Default>,12-10-24,18:00,19:00,B6HF312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FA03,B/D Assy Small parts,1257,320,PCS,,,2,6011,40,,Y0B766710731608,Unprinted,-,Unprinted,,,19-09-24 7:29
3596,0,<Default>,12-10-24,18:00,19:00,902022614200M3,WASHER PLAIN,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),FAA3,,1545,640,PCS,,,2,6011,40,,Y0B766710729288,Unprinted,-,Unprinted,,,19-09-24 7:29
3597,0,<Default>,12-10-24,17:00,19:00,4YYF7114000080,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1261,320,PCS,,,2,6011,40,,Y0B766710729164,Unprinted,-,Unprinted,,,19-09-24 7:29
3598,0,<Default>,12-10-24,17:00,19:00,B65F18160000M0,"PIPE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1261,320,PCS,,,2,6033,40,,Y0B766710731084,Unprinted,-,Unprinted,,,19-09-24 7:29
3599,0,<Default>,12-10-24,17:00,19:00,B65F312G000080,"PLUG,HOLE",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1261,320,PCS,,,2,6011,40,,Y0B766710730344,Unprinted,-,Unprinted,,,19-09-24 7:29
3600,0,<Default>,12-10-24,18:00,19:00,B65F414A010080,"COVER,FILLER",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1162,320,PCS,,,2,Plastic Cont.,20,,Y0B766710732259,Unprinted,-,Unprinted,,,19-09-24 7:29
3601,0,<Default>,12-10-24,17:00,19:00,BBPF8349000080,CAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1261,320,PCS,,,2,6011,40,,Y0B766710731935,Unprinted,-,Unprinted,,,19-09-24 7:29
3602,0,<Default>,12-10-24,17:00,19:00,BBPH2351000080,"TUBE,CORD 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1261,320,PCS,,,2,6011,40,,Y0B766710732011,Unprinted,-,Unprinted,,,19-09-24 7:29
3603,0,<Default>,12-10-24,17:00,19:00,BBPH5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),MBKM,,1261,320,PCS,,,2,6011,40,,Y0B766710731835,Unprinted,-,Unprinted,,,19-09-24 7:29
3604,0,<Default>,12-10-24,17:00,19:00,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,690E,Depo Body Export (Lot=40),SBKM,,637,80,PCS,,,2,,40,,Y0B766710729598,Unprinted,-,Unprinted,,,19-09-24 7:29
3605,0,<Default>,14-10-24,,,BBPE443E000080,"PIPE,DRAIN",7667,PT. CATURINDO AGUNGJAYA RUBBER,5202,Packing (Parts Business),RPL1,,8,200,PCS,,,2,,1,,Y0B766710732070,Unprinted,-,Unprinted,,,19-09-24 7:29
3606,0,<Default>,14-10-24,,,9.04801E+13,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,5301,Steel Paint,P9DI,,853,80,PCS,,,2,6011,1920,,Y0B766710731736,Unprinted,-,Unprinted,,,19-09-24 7:29
3607,0,<Default>,14-10-24,,,904801339800M2,GROMMET,7667,PT. CATURINDO AGUNGJAYA RUBBER,6312,Plastic Painting,ME01,Plastic Painting,458,600,PCS,,,2,6011,2000,,Y0B766710729520,Unprinted,-,Unprinted,,,19-09-24 7:29
3608,0,<Default>,14-10-24,,,2PVF2151000080,"SEAL,GUARD",7667,PT. CATURINDO AGUNGJAYA RUBBER,7667,PT. CATURINDO AGUNGJAYA RUBBER,PRPC,PF POD,J1784,80,PCS,,,2,,1,,Y0B766710733192,Unprinted,-,Unprinted,,,19-09-24 7:29
3609,0,<Default>,14-10-24,7:30,8:00,2PVE2576000080,"HOSE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,4301,100,PCS,,,2,6011,100,,Y0B766710730020,Unprinted,-,Unprinted,,,19-09-24 7:29
3610,0,<Default>,14-10-24,7:30,8:00,2PVH5546100080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,2086,100,PCS,,,2,Plastic Cont.,100,,Y0B766710731518,Unprinted,-,Unprinted,,,19-09-24 7:29
3611,0,<Default>,14-10-24,7:30,8:00,45PF53640000M0,DAMPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,2742,400,PCS,,,2,6033,200,,Y0B766710731004,Unprinted,-,Unprinted,,,19-09-24 7:29
3612,0,<Default>,14-10-24,7:30,8:00,9.04452E+13,HOSE,7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,2085,100,PCS,,,2,,100,,Y0B766710731541,Unprinted,-,Unprinted,,,19-09-24 7:29
3613,0,<Default>,14-10-24,7:30,8:00,B8DH5546100080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,591,100,PCS,,,2,,100,,Y0B766710732408,Unprinted,-,Unprinted,,,19-09-24 7:29
3614,0,<Default>,14-10-24,7:30,8:00,BDJE3767000080,"CAP,INJECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,823,100,PCS,,,2,6011,100,,Y0B766710732305,Unprinted,-,Unprinted,,,19-09-24 7:29
3615,0,<Default>,14-10-24,7:30,8:00,BK6F23270000M0,"GUARD,MUD 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,1430,100,PCS,,,2,6011,100,,Y0B766710731149,Unprinted,-,Unprinted,,,19-09-24 7:29
3616,0,<Default>,14-10-24,7:30,8:00,BK6F247A010080,"HOSE,1",7667,PT. CATURINDO AGUNGJAYA RUBBER,5902,DEPO Local B/D,P92B,PF Depo Local Medium parts,1264,100,PCS,,,2,6011,100,,Y0B766710731751,Unprinted,-,Unprinted,,,19-09-24 7:29
3617,0,<Default>,14-10-24,7:30,8:00,1WDF2151000080,"SEAL,GUARD",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,3754,80,PCS,,,2,2033,40,,Y0B766710729676,Unprinted,-,Unprinted,,,19-09-24 7:29
3618,0,<Default>,14-10-24,7:30,8:00,1WDH21310000M0,"BAND,BATTERY",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,2378,40,PCS,,,2,6011,320,,Y0B766710731260,Unprinted,-,Unprinted,,,19-09-24 7:29
3619,0,<Default>,14-10-24,7:30,8:00,2MSF483H000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,2911,40,PCS,,,2,6011,40,,Y0B766710730059,Unprinted,-,Unprinted,,,19-09-24 7:29
3620,0,<Default>,14-10-24,7:30,8:00,B04E449E0000M0,"COVER,AIR FILTER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,1671,40,PCS,,,2,6033,20,,Y0B766710731267,Unprinted,-,Unprinted,,,19-09-24 7:29
3621,0,<Default>,14-10-24,7:30,8:00,B1XF419A000080,HOLDER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,882,40,PCS,,,2,6011,240,,Y0B766710732167,Unprinted,-,Unprinted,,,19-09-24 7:29
3622,0,<Default>,14-10-24,7:30,8:00,B1XF419E000080,"COVER,CANISTER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,882,40,PCS,,,2,6011,40,,Y0B766710732196,Unprinted,-,Unprinted,,,19-09-24 7:29
3623,0,<Default>,14-10-24,7:30,8:00,B3MF1826000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,1256,40,PCS,,,2,6011,80,,Y0B766710731675,Unprinted,-,Unprinted,,,19-09-24 7:29
3624,0,<Default>,14-10-24,7:30,8:00,B3MF2178000080,TENSIONER,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,1161,80,PCS,,,2,6011,160,,Y0B766710731653,Unprinted,-,Unprinted,,,19-09-24 7:29
3625,0,<Default>,14-10-24,7:30,8:00,B3MH1662000080,"COVER,CONNECTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,1256,40,PCS,,,2,6011,240,,Y0B766710731725,Unprinted,-,Unprinted,,,19-09-24 7:29
3626,0,<Default>,14-10-24,7:30,8:00,B5DF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,3777,240,PCS,,,2,6011,360,,Y0B766710731365,Unprinted,-,Unprinted,,,19-09-24 7:29
3627,0,<Default>,14-10-24,7:30,8:00,B5XH2591000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,1799,120,PCS,,,2,,40,,Y0B766710731808,Unprinted,-,Unprinted,,,19-09-24 7:29
3628,0,<Default>,14-10-24,7:30,8:00,B65F3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,3305,480,PCS,,,2,6011,40,,Y0B766710730252,Unprinted,-,Unprinted,,,19-09-24 7:29
3629,0,<Default>,14-10-24,7:30,8:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,5361,360,PCS,,,2,,40,,Y0B766710730771,Unprinted,-,Unprinted,,,19-09-24 7:29
3630,0,<Default>,14-10-24,7:30,8:00,B6HF1621100080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,2142,320,PCS,,,2,6011,80,,Y0B766710732533,Unprinted,-,Unprinted,,,19-09-24 7:29
3631,0,<Default>,14-10-24,7:30,8:00,B74F483H000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,3233,80,PCS,,,2,6011,80,,Y0B766710730549,Unprinted,-,Unprinted,,,19-09-24 7:29
3632,0,<Default>,14-10-24,7:30,8:00,B74H2131000080,"BAND,BATTERY",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,3621,120,PCS,,,2,6011,40,,Y0B766710730592,Unprinted,-,Unprinted,,,19-09-24 7:29
3633,0,<Default>,14-10-24,7:30,8:00,B9TH2314000080,"COVER,IGNITION COIL",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,916,40,PCS,,,2,6011,800,,Y0B766710730931,Unprinted,-,Unprinted,,,19-09-24 7:29
3634,0,<Default>,14-10-24,7:30,8:00,B9TH2314100080,"COVER,IGNITION COIL",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,916,40,PCS,,,2,6011,800,,Y0B766710730935,Unprinted,-,Unprinted,,,19-09-24 7:29
3635,0,<Default>,14-10-24,7:30,8:00,BDJH2131000080,"BAND,BATTERY",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,65,40,PCS,,,2,,40,,Y0B766710732288,Unprinted,-,Unprinted,,,19-09-24 7:29
3636,0,<Default>,14-10-24,7:30,8:00,BKAF4317000080,"PIPE,7",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,909,80,PCS,,,2,6011,40,,Y0B766710732782,Unprinted,-,Unprinted,,,19-09-24 7:29
3637,0,<Default>,14-10-24,7:30,8:00,BKAF4785000080,MOLE,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,950,120,PCS,,,2,6033,40,,Y0B766710732747,Unprinted,-,Unprinted,,,19-09-24 7:29
3638,0,<Default>,14-10-24,7:30,8:00,BLSF1521000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,213,160,PCS,,,2,6011,240,,Y0B766710732965,Unprinted,-,Unprinted,,,19-09-24 7:29
3639,0,<Default>,14-10-24,7:30,8:00,BLSF1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,213,160,PCS,,,2,6011,120,,Y0B766710732929,Unprinted,-,Unprinted,,,19-09-24 7:29
3640,0,<Default>,14-10-24,7:30,8:00,BRAE449E000080,"COVER,AIR FILTER",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,40,40,PCS,,,2,2033,20,,Y0B766710733115,Unprinted,-,Unprinted,,,19-09-24 7:29
3641,0,<Default>,14-10-24,7:30,8:00,BRAF163F000080,"COVER,3",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,65,40,PCS,,,2,6033,40,,Y0B766710733004,Unprinted,-,Unprinted,,,19-09-24 7:29
3642,0,<Default>,14-10-24,7:30,8:00,BRAF1642000080,"GUARD,FLAP",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,41,40,PCS,,,2,6011,40,,Y0B766710733134,Unprinted,-,Unprinted,,,19-09-24 7:29
3643,0,<Default>,14-10-24,7:30,8:00,BRAH3836000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,53,40,PCS,,,2,6011,40,,Y0B766710733084,Unprinted,-,Unprinted,,,19-09-24 7:29
3644,0,<Default>,14-10-24,7:30,8:00,BRAH5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,65,40,PCS,,,2,6033,40,,Y0B766710733059,Unprinted,-,Unprinted,,,19-09-24 7:29
3645,0,<Default>,14-10-24,7:30,8:00,BS7F8484000080,"PLATE,RUBBER 2",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,1660,40,PCS,,,2,6011,40,,Y0B766710730957,Unprinted,-,Unprinted,,,19-09-24 7:29
3646,0,<Default>,14-10-24,7:30,8:00,BS7F8485000080,"PLATE,RUBBER 3",7667,PT. CATURINDO AGUNGJAYA RUBBER,590B,Depo Global Body,P9BB,,1660,40,PCS,,,2,6011,40,,Y0B766710730982,Unprinted,-,Unprinted,,,19-09-24 7:29
3647,0,<Default>,14-10-24,7:30,8:00,2PHF71140000M0,STOPPER,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,6426,80,PCS,,,2,6011,100,,Y0B766710729794,Unprinted,-,Unprinted,,,19-09-24 7:29
3648,0,<Default>,14-10-24,7:30,8:00,2SUF811G000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1408,200,PCS,,,2,,600,,Y0B766710730094,Unprinted,-,Unprinted,,,19-09-24 7:29
3649,0,<Default>,14-10-24,7:30,8:00,2SUH5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2747,200,PCS,,,2,6011,100,,Y0B766710729772,Unprinted,-,Unprinted,,,19-09-24 7:29
3650,0,<Default>,14-10-24,7:30,8:00,54PF3415000080,"COVER,BALL RACE 1",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,2932,100,PCS,,,2,,200,,Y0B766710729194,Unprinted,-,Unprinted,,,19-09-24 7:29
3651,0,<Default>,14-10-24,7:30,8:00,B65H5546000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1121,100,PCS,,,2,6011,400,,Y0B766710730806,Unprinted,-,Unprinted,,,19-09-24 7:29
3652,0,<Default>,14-10-24,7:30,8:00,BBPF8349000080,CAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,984,100,PCS,,,2,6011,1900,,Y0B766710731901,Unprinted,-,Unprinted,,,19-09-24 7:29
3653,0,<Default>,14-10-24,7:30,8:00,BEJE5373000080,"PIPE,BREATHER",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,1398,200,PCS,,,2,6011,400,,Y0B766710732352,Unprinted,-,Unprinted,,,19-09-24 7:29
3654,0,<Default>,14-10-24,7:30,8:00,BJMF1621000080,FLAP,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,923,100,PCS,,,2,6033,50,,Y0B766710732669,Unprinted,-,Unprinted,,,19-09-24 7:29
3655,0,<Default>,14-10-24,7:30,8:00,BJMF465B000080,"CAP,ROTOR",7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,787,100,PCS,,,2,6033,400,,Y0B766710732640,Unprinted,-,Unprinted,,,19-09-24 7:29
3656,0,<Default>,14-10-24,7:30,8:00,BJMH2155000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,594,100,PCS,,,2,6011,100,,Y0B766710732690,Unprinted,-,Unprinted,,,19-09-24 7:29
3657,0,<Default>,14-10-24,7:30,8:00,BJMH2592000080,BAND,7667,PT. CATURINDO AGUNGJAYA RUBBER,6111,Body Assy #2,MA02,Body Assy Medium Parts,787,100,PCS,,,2,6011,800,,Y0B766710732599,Unprinted,-,Unprinted,,,19-09-24 7:29
